id,date,TotalCount,nCluster
1.69782336E9,1732.0,75589.0,6.0
1.72992576E9,1722.0,72711.0,6.0
1.85732045E9,1714.0,66236.0,6.0
1.94803584E9,1687.0,63634.0,6.0
1.95774106E9,1683.0,79822.0,6.0
2.1694825E9,1660.0,68890.0,6.0
2.27786445E9,1599.0,69159.0,6.0
2.3943721E9,1528.0,52788.0,6.0
2.45654298E9,1511.0,60941.0,6.0
2.54112307E9,1473.0,67845.0,6.0
2.5450199E9,1449.0,74998.0,6.0
2.56204595E9,1460.0,77275.0,6.0
2.63259571E9,1410.0,52773.0,6.0
2.75036902E9,1369.0,82991.0,6.0
2.92230554E9,1255.0,58002.0,6.0
2.95542989E9,1237.0,66564.0,6.0
2.97831782E9,1225.0,58370.0,6.0
2.98782387E9,1221.0,69602.0,6.0
3.05447194E9,1185.0,65794.0,6.0
3.06577894E9,1179.0,58958.0,6.0
3.14634598E9,1141.0,69411.0,6.0
3.19383629E9,1106.0,66730.0,6.0
3.22788224E9,1117.0,54637.0,6.0
3.23106176E9,1089.0,65877.0,6.0
3.23701632E9,1114.0,55930.0,6.0
3.25010586E9,1069.0,56564.0,6.0
3.30868634E9,1020.0,65216.0,6.0
3.33734298E9,1068.0,73588.0,6.0
3.35748582E9,1055.0,65122.0,6.0
3.38772736E9,1036.0,61209.0,6.0
3.40175616E9,1024.0,75823.0,6.0
3.88437478E9,953.0,57217.0,6.0
4.103008E9,932.0,61511.0,6.0
4.14081869E9,929.0,61690.0,6.0
4.8900593E9,835.0,74012.0,6.0
7.1495702E17,784.0,78389.0,6.0
7.1884297E17,774.0,73573.0,6.0
7.3443597E17,731.0,72747.0,6.0
7.4105297E17,712.0,77508.0,6.0
7.5114601E17,685.0,59464.0,6.0
7.5179802E17,683.0,62756.0,6.0
7.5386201E17,677.0,71827.0,6.0
7.6989E17,633.0,65377.0,6.0
7.7174597E17,628.0,62083.0,6.0
7.7260703E17,625.0,54561.0,6.0
7.7655998E17,614.0,58373.0,6.0
7.8487998E17,591.0,54408.0,6.0
7.9618303E17,560.0,63266.0,6.0
8.0092901E17,547.0,78477.0,6.0
8.0117502E17,547.0,55972.0,6.0
8.124E17,516.0,60332.0,6.0
8.17515E17,501.0,64662.0,6.0
8.2039703E17,494.0,68638.0,6.0
8.2109398E17,492.0,77221.0,6.0
8.2114401E17,491.0,55085.0,6.0
8.2328703E17,486.0,62812.0,6.0
8.2399202E17,484.0,64126.0,6.0
8.24344E17,483.0,56393.0,6.0
8.2657099E17,476.0,64609.0,6.0
8.30653E17,465.0,73588.0,6.0
8.32675E17,460.0,62025.0,6.0
8.5040002E17,411.0,76503.0,6.0
8.5793697E17,390.0,75343.0,6.0
8.6137198E17,380.0,73338.0,6.0
8.7078201E17,354.0,57104.0,6.0
8.7510199E17,343.0,56249.0,6.0
8.8114003E17,326.0,71447.0,6.0
8.8342901E17,320.0,70751.0,6.0
8.9288E17,293.0,72980.0,6.0
9.0942902E17,248.0,63975.0,6.0
9.1506402E17,232.0,55840.0,6.0
9.24325E17,207.0,73053.0,6.0
2.08188E7,3385.0,274421.0,3.0
2.149553E7,3378.0,267902.0,3.0
2.5067168E7,3353.0,285569.0,3.0
7.4149816E7,3173.0,211917.0,3.0
1.10459288E8,3033.0,276180.0,3.0
1.22960144E8,2992.0,208058.0,3.0
1.95738912E8,2795.0,216435.0,3.0
5.3848186E8,2248.0,222123.0,3.0
5.6411155E8,2218.0,235900.0,3.0
1.25764506E9,1900.0,307169.0,3.0
1.5988128E9,1772.0,239504.0,3.0
1.60634432E9,1769.0,284711.0,3.0
2.31933926E9,1574.0,234122.0,3.0
2.366304E9,1544.0,210751.0,3.0
2.50289587E9,1491.0,218302.0,3.0
2.76352768E9,1368.0,288295.0,3.0
3.13348838E9,1146.0,293547.0,3.0
3.43061658E9,1008.0,331880.0,3.0
4.18035226E9,922.0,372994.0,3.0
4.4809062E9,898.0,223539.0,3.0
7.4638801E17,698.0,288032.0,3.0
7.6272902E17,653.0,232495.0,3.0
7.7316902E17,624.0,212671.0,3.0
7.9676199E17,559.0,211245.0,3.0
8.5517403E17,398.0,213869.0,3.0
1917731.0,4080.0,2998027.0,1.0
5695632.0,4040.0,6460409.0,1.0
1.3850422E7,3742.0,2612520.0,1.0
1.744662E7,3474.0,2834888.0,1.0
1192641.0,4087.0,9383.0,9.0
2069071.0,4078.0,1355.0,9.0
7078452.0,3984.0,5720.0,9.0
7276862.0,3975.0,5385.0,9.0
8526602.0,3919.0,7488.0,9.0
9216842.0,3885.0,1245.0,9.0
1.3453872E7,3751.0,1415.0,9.0
1.3941892E7,3740.0,5257.0,9.0
1.4196618E7,3714.0,10104.0,9.0
1.4276218E7,3704.0,10090.0,9.0
1.5038159E7,3637.0,3638.0,9.0
1.5158448E7,3626.0,1085.0,9.0
1.5224977E7,3619.0,4098.0,9.0
1.5269108E7,3615.0,2131.0,9.0
1.5514798E7,3593.0,643.0,9.0
1.6113629E7,3549.0,9960.0,9.0
1.6426922E7,3528.0,11016.0,9.0
1.6694382E7,3511.0,9986.0,9.0
1.6808884E7,3506.0,1829.0,9.0
1.6963092E7,3497.0,3095.0,9.0
1.7202748E7,3485.0,2873.0,9.0
1.7556536E7,3469.0,9400.0,9.0
1.774164E7,3462.0,652.0,9.0
1.810774E7,3447.0,5145.0,9.0
1.822788E7,3443.0,2123.0,9.0
1.831592E7,3439.0,5716.0,9.0
1.8337332E7,3438.0,1324.0,9.0
1.8439432E7,3432.0,7332.0,9.0
1.8546348E7,3428.0,2172.0,9.0
1.863708E7,3425.0,5451.0,9.0
1.8884544E7,3418.0,10839.0,9.0
1.891496E7,3418.0,4011.0,9.0
1.9073216E7,3414.0,7059.0,9.0
1.9166088E7,3411.0,2745.0,9.0
1.9346836E7,3408.0,4120.0,9.0
1.9477874E7,3405.0,9872.0,9.0
1.9494356E7,3405.0,5887.0,9.0
1.9542578E7,3404.0,4104.0,9.0
1.9727604E7,3401.0,1958.0,9.0
1.973126E7,3401.0,972.0,9.0
2.1051388E7,3382.0,2339.0,9.0
2.1122924E7,3382.0,8653.0,9.0
2.143804E7,3379.0,4648.0,9.0
2.1524872E7,3378.0,11137.0,9.0
2.1545576E7,3377.0,6438.0,9.0
2.2048924E7,3373.0,5821.0,9.0
2.2132564E7,3372.0,1854.0,9.0
2.2176616E7,3372.0,2271.0,9.0
2.2219572E7,3371.0,5288.0,9.0
2.2614416E7,3368.0,777.0,9.0
2.2837896E7,3367.0,6521.0,9.0
2.2866418E7,3366.0,10462.0,9.0
2.2868486E7,3366.0,5156.0,9.0
2.3170896E7,3364.0,3730.0,9.0
2.3594746E7,3361.0,1315.0,9.0
2.3720794E7,3360.0,9692.0,9.0
2.4165998E7,3358.0,2420.0,9.0
2.4529486E7,3356.0,6286.0,9.0
2.4594928E7,3356.0,4254.0,9.0
2.5016184E7,3353.0,7481.0,9.0
2.5080412E7,3353.0,4132.0,9.0
2.5542886E7,3351.0,1180.0,9.0
2.5945502E7,3348.0,8660.0,9.0
2.6477054E7,3346.0,3642.0,9.0
2.7059772E7,3344.0,5688.0,9.0
2.8652348E7,3337.0,4441.0,9.0
2.9017308E7,3335.0,10789.0,9.0
3.0171714E7,3330.0,4556.0,9.0
3.031714E7,3330.0,204.0,9.0
3.0788084E7,3327.0,3833.0,9.0
3.0865804E7,3327.0,9232.0,9.0
3.1344368E7,3325.0,2217.0,9.0
3.2608996E7,3323.0,4529.0,9.0
3.2777872E7,3322.0,10607.0,9.0
3.3224636E7,3321.0,521.0,9.0
3.3519886E7,3320.0,5817.0,9.0
3.3787444E7,3319.0,2782.0,9.0
3.434524E7,3318.0,4408.0,9.0
3.4353216E7,3318.0,3494.0,9.0
3.442392E7,3317.0,3215.0,9.0
3.4828416E7,3316.0,1164.0,9.0
3.607658E7,3312.0,3721.0,9.0
3.6147676E7,3312.0,6057.0,9.0
3.6633056E7,3310.0,4732.0,9.0
3.6827248E7,3309.0,1520.0,9.0
3.7194116E7,3308.0,3745.0,9.0
3.731214E7,3307.0,3084.0,9.0
3.7373988E7,3307.0,1871.0,9.0
3.7988204E7,3305.0,2318.0,9.0
3.8196372E7,3304.0,796.0,9.0
3.8561216E7,3302.0,6087.0,9.0
3.9421416E7,3298.0,2776.0,9.0
3.9469212E7,3298.0,579.0,9.0
3.961424E7,3297.0,3977.0,9.0
4.0056816E7,3296.0,5491.0,9.0
4.0961344E7,3292.0,1441.0,9.0
4.2055452E7,3287.0,9648.0,9.0
4.2531784E7,3284.0,1583.0,9.0
4.2543528E7,3284.0,9360.0,9.0
4.2931112E7,3283.0,1848.0,9.0
4.4229816E7,3276.0,3453.0,9.0
4.4393436E7,3276.0,11086.0,9.0
4.4830932E7,3274.0,401.0,9.0
4.6883536E7,3266.0,1434.0,9.0
4.6933704E7,3266.0,2235.0,9.0
4.7080784E7,3265.0,8847.0,9.0
4.7530656E7,3263.0,138.0,9.0
4.815306E7,3261.0,5554.0,9.0
4.8166504E7,3261.0,449.0,9.0
4.8493228E7,3261.0,3291.0,9.0
4.8737488E7,3260.0,4119.0,9.0
4.8792576E7,3260.0,397.0,9.0
4.9023844E7,3259.0,6079.0,9.0
4.9092672E7,3259.0,1943.0,9.0
4.9411532E7,3258.0,3475.0,9.0
4.962714E7,3257.0,87.0,9.0
4.9699228E7,3257.0,9042.0,9.0
5.2418728E7,3249.0,4431.0,9.0
5.2459832E7,3249.0,6570.0,9.0
5.26051E7,3248.0,1131.0,9.0
5.2973204E7,3247.0,8246.0,9.0
5.4034748E7,3243.0,2609.0,9.0
5.5126076E7,3240.0,2214.0,9.0
5.547664E7,3239.0,7359.0,9.0
5.5919704E7,3238.0,1332.0,9.0
5.6076496E7,3237.0,6123.0,9.0
5.685744E7,3234.0,6134.0,9.0
5.7249632E7,3233.0,150.0,9.0
5.7854432E7,3231.0,2763.0,9.0
6.0394264E7,3223.0,1316.0,9.0
6.042976E7,3222.0,5403.0,9.0
6.1343E7,3219.0,6699.0,9.0
6.153952E7,3219.0,7075.0,9.0
6.2365E7,3215.0,1370.0,9.0
6.33628E7,3212.0,8699.0,9.0
6.4471796E7,3208.0,279.0,9.0
6.456604E7,3207.0,4893.0,9.0
6.4806912E7,3207.0,1380.0,9.0
6.9171792E7,3191.0,5194.0,9.0
7.2289376E7,3180.0,3356.0,9.0
7.252964E7,3179.0,1822.0,9.0
7.3621472E7,3175.0,167.0,9.0
7.4870032E7,3170.0,4219.0,9.0
7.7602576E7,3160.0,5091.0,9.0
7.898064E7,3156.0,1898.0,9.0
8.0125288E7,3152.0,9860.0,9.0
8.065612E7,3150.0,5435.0,9.0
8.2769616E7,3141.0,1562.0,9.0
8.3645984E7,3138.0,3940.0,9.0
8.5118568E7,3132.0,1802.0,9.0
8.536168E7,3131.0,6750.0,9.0
8.5429736E7,3131.0,10971.0,9.0
8.785324E7,3120.0,4250.0,9.0
9.2790352E7,3100.0,2392.0,9.0
9.793848E7,3077.0,4946.0,9.0
1.0102768E8,3064.0,1433.0,9.0
1.03881192E8,3054.0,1422.0,9.0
1.04342536E8,3052.0,5488.0,9.0
1.05857752E8,3048.0,7984.0,9.0
1.0688964E8,3044.0,5922.0,9.0
1.0861784E8,3039.0,6964.0,9.0
1.08913232E8,3038.0,6388.0,9.0
1.10857904E8,3031.0,4872.0,9.0
1.15065616E8,3017.0,7230.0,9.0
1.15886112E8,3014.0,2086.0,9.0
1.16628888E8,3011.0,5235.0,9.0
1.16741856E8,3011.0,1088.0,9.0
1.2184828E8,2996.0,3056.0,9.0
1.27720376E8,2976.0,9164.0,9.0
1.27870928E8,2976.0,1327.0,9.0
1.29764544E8,2970.0,502.0,9.0
1.31031008E8,2966.0,3535.0,9.0
1.33249208E8,2960.0,9452.0,9.0
1.36587904E8,2951.0,211.0,9.0
1.384E8,2946.0,8812.0,9.0
1.4030264E8,2940.0,2271.0,9.0
