id,date,TotalCount,nCluster
4.11423296E8,1.0,0.0,4.0
4.1171056E8,1.0,0.0,4.0
4.11813856E8,1.0,0.0,4.0
4.1248368E8,1.0,0.0,4.0
4.12603776E8,1.0,0.0,4.0
4.13100608E8,1.0,0.0,4.0
4.13233472E8,1.0,0.0,4.0
4.133576E8,1.0,0.0,4.0
4.13452416E8,1.0,0.0,4.0
4.13855392E8,1.0,0.0,4.0
4.14194944E8,1.0,0.0,4.0
4.1422176E8,1.0,0.0,4.0
4.14327136E8,1.0,0.0,4.0
4.14580736E8,1.0,0.0,4.0
4.14794752E8,1.0,0.0,4.0
4.14997312E8,1.0,0.0,4.0
4.15193216E8,1.0,0.0,4.0
4.15399808E8,1.0,0.0,4.0
4.15944736E8,1.0,0.0,4.0
4.16341344E8,1.0,0.0,4.0
4.16423072E8,1.0,0.0,4.0
4.16518784E8,1.0,0.0,4.0
4.16782592E8,1.0,0.0,4.0
4.17414336E8,1.0,0.0,4.0
4.17855808E8,1.0,0.0,4.0
4.18279136E8,1.0,0.0,4.0
4.18350048E8,1.0,0.0,4.0
4.1906048E8,2.0,0.0,4.0
4.19327072E8,1.0,0.0,4.0
4.20395584E8,1.0,0.0,4.0
4.20656768E8,1.0,0.0,4.0
4.20807808E8,1.0,0.0,4.0
4.21483232E8,1.0,0.0,4.0
4.22084544E8,1.0,0.0,4.0
4.22182432E8,1.0,0.0,4.0
4.22244512E8,1.0,0.0,4.0
4.22330496E8,1.0,0.0,4.0
4.22679616E8,1.0,0.0,4.0
4.22848448E8,1.0,0.0,4.0
4.22877728E8,1.0,0.0,4.0
4.23420608E8,1.0,0.0,4.0
4.23796704E8,1.0,0.0,4.0
4.24044544E8,1.0,0.0,4.0
4.24709664E8,1.0,0.0,4.0
4.24775616E8,2.0,0.0,4.0
4.26126656E8,1.0,0.0,4.0
4.26195648E8,1.0,0.0,4.0
4.26783424E8,1.0,0.0,4.0
4.26995456E8,2.0,0.0,4.0
4.27167456E8,1.0,0.0,4.0
4.27396928E8,1.0,0.0,4.0
4.27660032E8,1.0,0.0,4.0
4.27720352E8,1.0,0.0,4.0
4.27893216E8,1.0,0.0,4.0
4.28152768E8,1.0,0.0,4.0
4.28470304E8,1.0,0.0,4.0
4.28717408E8,1.0,0.0,4.0
4.2891728E8,1.0,0.0,4.0
4.2910416E8,1.0,0.0,4.0
4.29247456E8,1.0,0.0,4.0
4.30798336E8,1.0,0.0,4.0
4.31237216E8,1.0,0.0,4.0
4.3144912E8,1.0,0.0,4.0
4.31467168E8,1.0,0.0,4.0
4.31845504E8,1.0,0.0,4.0
4.3186368E8,1.0,0.0,4.0
4.32002528E8,1.0,0.0,4.0
4.32225792E8,1.0,0.0,4.0
4.33015968E8,1.0,0.0,4.0
4.33242784E8,1.0,0.0,4.0
4.33520128E8,1.0,0.0,4.0
4.336096E8,1.0,0.0,4.0
4.33839904E8,1.0,0.0,4.0
4.34114752E8,1.0,0.0,4.0
4.34471552E8,2.0,0.0,4.0
4.34483072E8,1.0,0.0,4.0
4.34542912E8,1.0,0.0,4.0
4.3464E8,1.0,0.0,4.0
4.35064352E8,1.0,0.0,4.0
4.35095808E8,1.0,0.0,4.0
4.35134496E8,1.0,0.0,4.0
4.35203168E8,1.0,0.0,4.0
4.35436256E8,1.0,0.0,4.0
4.35454752E8,1.0,0.0,4.0
4.35484704E8,1.0,0.0,4.0
4.36229696E8,1.0,0.0,4.0
4.3643232E8,1.0,0.0,4.0
4.37513696E8,1.0,0.0,4.0
4.3838672E8,1.0,0.0,4.0
4.38469984E8,1.0,0.0,4.0
4.38604E8,1.0,0.0,4.0
4.38696864E8,1.0,0.0,4.0
4.39433504E8,1.0,0.0,4.0
4.40216864E8,1.0,0.0,4.0
4.40442592E8,1.0,0.0,4.0
4.42276864E8,1.0,0.0,4.0
4.42353312E8,1.0,0.0,4.0
4.42476416E8,1.0,0.0,4.0
4.42593664E8,1.0,0.0,4.0
4.434232E8,1.0,0.0,4.0
4.436632E8,1.0,0.0,4.0
4.43687072E8,1.0,0.0,4.0
4.43843232E8,1.0,0.0,4.0
4.4443616E8,1.0,0.0,4.0
4.44662656E8,1.0,0.0,4.0
4.4476432E8,1.0,0.0,4.0
4.45250432E8,1.0,0.0,4.0
4.45590272E8,2.0,0.0,4.0
4.46071648E8,1.0,0.0,4.0
4.46745504E8,1.0,0.0,4.0
4.46800064E8,1.0,0.0,4.0
4.46973312E8,1.0,0.0,4.0
4.47124032E8,1.0,0.0,4.0
4.47340896E8,1.0,0.0,4.0
4.47505888E8,1.0,0.0,4.0
4.47914016E8,1.0,0.0,4.0
4.4880544E8,1.0,0.0,4.0
4.4919424E8,1.0,0.0,4.0
4.49743744E8,1.0,0.0,4.0
4.50906208E8,1.0,0.0,4.0
4.50926336E8,1.0,0.0,4.0
4.50928352E8,1.0,0.0,4.0
4.51076928E8,1.0,0.0,4.0
4.51312256E8,1.0,0.0,4.0
4.51523424E8,1.0,0.0,4.0
4.5172848E8,1.0,0.0,4.0
4.52142304E8,1.0,0.0,4.0
4.52620704E8,1.0,0.0,4.0
4.53096768E8,1.0,0.0,4.0
4.533048E8,1.0,0.0,4.0
4.53337536E8,1.0,0.0,4.0
4.53428512E8,1.0,0.0,4.0
4.53472448E8,1.0,0.0,4.0
4.53486912E8,1.0,0.0,4.0
4.54114624E8,2.0,0.0,4.0
4.54170208E8,1.0,0.0,4.0
4.54350912E8,1.0,0.0,4.0
4.5494528E8,1.0,0.0,4.0
4.55033056E8,1.0,0.0,4.0
4.5522864E8,1.0,0.0,4.0
4.55282688E8,1.0,0.0,4.0
4.55972576E8,1.0,0.0,4.0
4.5601744E8,1.0,0.0,4.0
4.5616992E8,1.0,0.0,4.0
4.56552288E8,1.0,0.0,4.0
4.57352864E8,1.0,0.0,4.0
4.57874272E8,1.0,0.0,4.0
4.57990688E8,1.0,0.0,4.0
4.5800672E8,1.0,0.0,4.0
4.58281856E8,1.0,0.0,4.0
4.584136E8,1.0,0.0,4.0
4.58773792E8,1.0,0.0,4.0
4.58849952E8,1.0,0.0,4.0
4.59324864E8,1.0,0.0,4.0
4.59850688E8,1.0,0.0,4.0
4.59876416E8,2.0,0.0,4.0
4.60475296E8,1.0,0.0,4.0
4.60617728E8,1.0,0.0,4.0
4.60693216E8,1.0,0.0,4.0
4.6121984E8,1.0,0.0,4.0
4.62130016E8,1.0,0.0,4.0
4.62281728E8,1.0,0.0,4.0
4.62910656E8,1.0,0.0,4.0
4.62968192E8,1.0,0.0,4.0
4.63154304E8,1.0,0.0,4.0
4.63224672E8,1.0,0.0,4.0
4.63259392E8,1.0,0.0,4.0
4.6360336E8,1.0,0.0,4.0
4.640288E8,1.0,0.0,4.0
4.64190976E8,1.0,0.0,4.0
4.64824576E8,1.0,0.0,4.0
4.65557952E8,1.0,0.0,4.0
4.655928E8,1.0,0.0,4.0
4.6564768E8,1.0,0.0,4.0
4.65827072E8,1.0,0.0,4.0
4.65894624E8,1.0,0.0,4.0
4.65941216E8,1.0,0.0,4.0
4.67001024E8,1.0,0.0,4.0
4.67016096E8,1.0,0.0,4.0
4.6704912E8,1.0,0.0,4.0
4.67479648E8,1.0,0.0,4.0
4.677408E8,2.0,0.0,4.0
4.67746048E8,1.0,0.0,4.0
4.68417056E8,1.0,0.0,4.0
4.68477312E8,2.0,0.0,4.0
4.68927136E8,1.0,0.0,4.0
4.69251648E8,1.0,0.0,4.0
4.69445696E8,1.0,0.0,4.0
4.6991264E8,1.0,0.0,4.0
4.70674816E8,1.0,0.0,4.0
4.70874688E8,1.0,0.0,4.0
4.71198656E8,1.0,0.0,4.0
4.71526656E8,1.0,0.0,4.0
4.72290464E8,2.0,0.0,4.0
4.72502464E8,1.0,0.0,4.0
4.72652704E8,1.0,0.0,4.0
4.72812896E8,1.0,0.0,4.0
4.72934112E8,1.0,0.0,4.0
4.73598688E8,1.0,0.0,4.0
4.74687136E8,1.0,0.0,4.0
4.74835264E8,1.0,0.0,4.0
4.7500768E8,1.0,0.0,4.0
4.75305248E8,1.0,0.0,4.0
4.7540224E8,1.0,0.0,4.0
4.76015744E8,1.0,0.0,4.0
4.7631984E8,1.0,0.0,4.0
4.76510208E8,1.0,0.0,4.0
4.76768736E8,1.0,0.0,4.0
4.76866912E8,1.0,0.0,4.0
4.77717216E8,1.0,0.0,4.0
4.77845632E8,1.0,0.0,4.0
4.77856608E8,1.0,0.0,4.0
4.7812976E8,1.0,0.0,4.0
4.78376256E8,1.0,0.0,4.0
4.78395936E8,1.0,0.0,4.0
4.78561312E8,1.0,0.0,4.0
4.79183136E8,1.0,0.0,4.0
4.79211648E8,1.0,0.0,4.0
4.79749024E8,1.0,0.0,4.0
4.79881504E8,1.0,0.0,4.0
4.79985696E8,1.0,0.0,4.0
4.7998832E8,1.0,0.0,4.0
4.8002816E8,1.0,0.0,4.0
4.80722944E8,1.0,0.0,4.0
4.8083376E8,1.0,0.0,4.0
4.80903488E8,1.0,0.0,4.0
4.8101888E8,1.0,0.0,4.0
4.8116816E8,1.0,0.0,4.0
4.81636032E8,1.0,0.0,4.0
4.82161024E8,1.0,0.0,4.0
4.82230784E8,1.0,0.0,4.0
4.82266112E8,1.0,0.0,4.0
4.8246352E8,1.0,0.0,4.0
4.82926976E8,1.0,0.0,4.0
4.83136288E8,1.0,0.0,4.0
4.83145408E8,1.0,0.0,4.0
4.844288E8,1.0,0.0,4.0
4.85288384E8,1.0,0.0,4.0
4.8530608E8,1.0,0.0,4.0
4.85434144E8,2.0,0.0,4.0
4.85736448E8,1.0,0.0,4.0
4.85906016E8,1.0,0.0,4.0
4.8622064E8,1.0,0.0,4.0
4.86223072E8,1.0,0.0,4.0
4.86355872E8,1.0,0.0,4.0
4.86515296E8,1.0,0.0,4.0
4.86961792E8,1.0,0.0,4.0
4.87269184E8,1.0,0.0,4.0
4.8735088E8,1.0,0.0,4.0
4.87656288E8,1.0,0.0,4.0
4.8785664E8,1.0,0.0,4.0
4.87937216E8,1.0,0.0,4.0
4.88245984E8,1.0,0.0,4.0
4.8839856E8,1.0,0.0,4.0
4.88743456E8,1.0,0.0,4.0
4.888776E8,1.0,0.0,4.0
4.89311456E8,1.0,0.0,4.0
4.89507616E8,1.0,0.0,4.0
4.89682272E8,1.0,0.0,4.0
4.89712416E8,1.0,0.0,4.0
4.91458816E8,1.0,0.0,4.0
4.91715744E8,1.0,0.0,4.0
4.91793984E8,1.0,0.0,4.0
4.92361312E8,1.0,0.0,4.0
4.93020832E8,1.0,0.0,4.0
4.93070496E8,1.0,0.0,4.0
4.9309808E8,1.0,0.0,4.0
4.9332944E8,1.0,0.0,4.0
4.934448E8,1.0,0.0,4.0
4.94019936E8,1.0,0.0,4.0
4.94039936E8,1.0,0.0,4.0
4.95029728E8,2.0,0.0,4.0
4.95583616E8,1.0,0.0,4.0
4.9560224E8,1.0,0.0,4.0
4.97300096E8,1.0,0.0,4.0
4.98061408E8,1.0,0.0,4.0
4.98614336E8,1.0,0.0,4.0
4.98674976E8,1.0,0.0,4.0
4.99489792E8,1.0,0.0,4.0
5.00310048E8,1.0,0.0,4.0
5.00502656E8,1.0,0.0,4.0
5.00589728E8,1.0,0.0,4.0
5.0169168E8,1.0,0.0,4.0
5.01712032E8,1.0,0.0,4.0
5.0241808E8,1.0,0.0,4.0
5.03280256E8,1.0,0.0,4.0
5.04405856E8,1.0,0.0,4.0
5.04517056E8,1.0,0.0,4.0
5.04883936E8,2.0,0.0,4.0
5.05089024E8,1.0,0.0,4.0
5.05308768E8,1.0,0.0,4.0
5.06238464E8,1.0,0.0,4.0
5.06242464E8,1.0,0.0,4.0
5.06374912E8,1.0,0.0,4.0
5.06462336E8,1.0,0.0,4.0
5.06582464E8,1.0,0.0,4.0
5.07234336E8,1.0,0.0,4.0
5.07565024E8,1.0,0.0,4.0
5.07832416E8,1.0,0.0,4.0
5.08061824E8,1.0,0.0,4.0
5.0822064E8,1.0,0.0,4.0
5.09080704E8,2.0,0.0,4.0
5.09607008E8,1.0,0.0,4.0
5.09745376E8,1.0,0.0,4.0
5.10813888E8,1.0,0.0,4.0
5.11021536E8,1.0,0.0,4.0
5.11096608E8,1.0,0.0,4.0
5.124656E8,2.0,0.0,4.0
5.12608896E8,1.0,0.0,4.0
5.13130176E8,1.0,0.0,4.0
5.1342032E8,1.0,0.0,4.0
5.13724256E8,1.0,0.0,4.0
5.13775008E8,1.0,0.0,4.0
5.13876928E8,1.0,0.0,4.0
5.14415104E8,1.0,0.0,4.0
5.14689888E8,1.0,0.0,4.0
5.14838944E8,1.0,0.0,4.0
5.15437344E8,1.0,0.0,4.0
5.15875424E8,1.0,0.0,4.0
5.16186304E8,1.0,0.0,4.0
5.16332352E8,1.0,0.0,4.0
5.16606752E8,1.0,0.0,4.0
5.1687696E8,1.0,0.0,4.0
5.17241056E8,1.0,0.0,4.0
5.1848496E8,1.0,0.0,4.0
5.18863744E8,1.0,0.0,4.0
5.18896544E8,1.0,0.0,4.0
5.19063552E8,1.0,0.0,4.0
5.19222592E8,2.0,0.0,4.0
5.19294752E8,1.0,0.0,4.0
5.19375168E8,1.0,0.0,4.0
5.19584032E8,1.0,0.0,4.0
5.19797152E8,1.0,0.0,4.0
5.19910112E8,1.0,0.0,4.0
5.19954176E8,1.0,0.0,4.0
5.20495264E8,1.0,0.0,4.0
5.20658624E8,1.0,0.0,4.0
5.20858496E8,1.0,0.0,4.0
5.21527264E8,1.0,0.0,4.0
5.22656512E8,1.0,0.0,4.0
5.24878656E8,1.0,0.0,4.0
5.25798784E8,1.0,0.0,4.0
5.25850432E8,1.0,0.0,4.0
5.26371872E8,1.0,0.0,4.0
5.26379008E8,1.0,0.0,4.0
5.26601856E8,1.0,0.0,4.0
5.26818816E8,1.0,0.0,4.0
5.2785392E8,1.0,0.0,4.0
5.28421376E8,1.0,0.0,4.0
5.28609408E8,1.0,0.0,4.0
5.28663616E8,1.0,0.0,4.0
5.2939232E8,1.0,0.0,4.0
5.29554912E8,1.0,0.0,4.0
5.29690912E8,1.0,0.0,4.0
5.3156576E8,1.0,0.0,4.0
5.32773824E8,1.0,0.0,4.0
5.32807296E8,1.0,0.0,4.0
5.32829152E8,1.0,0.0,4.0
5.33169312E8,1.0,0.0,4.0
5.33469088E8,2.0,0.0,4.0
5.34427168E8,1.0,0.0,4.0
5.34699296E8,1.0,0.0,4.0
5.3595184E8,1.0,0.0,4.0
5.36734528E8,1.0,0.0,4.0
5.3718266E8,1.0,0.0,4.0
5.3779245E8,1.0,0.0,4.0
5.3788282E8,1.0,0.0,4.0
5.3835578E8,1.0,0.0,4.0
5.3848186E8,1.0,0.0,4.0
5.386864E8,1.0,0.0,4.0
5.3915725E8,1.0,0.0,4.0
5.393433E8,1.0,0.0,4.0
5.3940211E8,1.0,0.0,4.0
5.3950022E8,1.0,0.0,4.0
5.3950701E8,1.0,0.0,4.0
5.4067411E8,1.0,0.0,4.0
5.4074592E8,1.0,0.0,4.0
5.4107283E8,1.0,0.0,4.0
5.4130278E8,1.0,0.0,4.0
5.4140269E8,1.0,0.0,4.0
5.4194387E8,1.0,0.0,4.0
5.4223411E8,1.0,0.0,4.0
5.428775E8,1.0,0.0,4.0
5.4301408E8,1.0,0.0,4.0
5.4307853E8,1.0,0.0,4.0
5.4406266E8,1.0,0.0,4.0
5.4615411E8,1.0,0.0,4.0
5.4626886E8,1.0,0.0,4.0
5.4648358E8,1.0,0.0,4.0
5.4648614E8,1.0,0.0,4.0
5.4697606E8,1.0,0.0,4.0
5.4718477E8,1.0,0.0,4.0
5.4750131E8,1.0,0.0,4.0
5.479111E8,1.0,0.0,4.0
5.4848147E8,1.0,0.0,4.0
5.4859232E8,1.0,0.0,4.0
5.4936454E8,1.0,0.0,4.0
5.5146662E8,1.0,0.0,4.0
5.5209843E8,1.0,0.0,4.0
5.5212051E8,1.0,0.0,4.0
5.5225082E8,1.0,0.0,4.0
5.5242157E8,1.0,0.0,4.0
5.5261395E8,1.0,0.0,4.0
5.5289549E8,1.0,0.0,4.0
5.5368557E8,1.0,0.0,4.0
5.5394355E8,2.0,0.0,4.0
5.5445293E8,1.0,0.0,4.0
5.5454342E8,1.0,0.0,4.0
5.5458035E8,1.0,0.0,4.0
5.547337E8,1.0,0.0,4.0
5.5489926E8,1.0,0.0,4.0
5.5494426E8,1.0,0.0,4.0
5.5628493E8,1.0,0.0,4.0
5.5657946E8,2.0,0.0,4.0
5.5716576E8,1.0,0.0,4.0
5.5717933E8,1.0,0.0,4.0
5.5739546E8,1.0,0.0,4.0
5.5751846E8,1.0,0.0,4.0
5.5795603E8,1.0,0.0,4.0
5.5799514E8,1.0,0.0,4.0
5.5809235E8,1.0,0.0,4.0
5.5870982E8,1.0,0.0,4.0
5.5881242E8,1.0,0.0,4.0
5.5890362E8,1.0,0.0,4.0
5.5922035E8,1.0,0.0,4.0
5.6131059E8,1.0,0.0,4.0
5.613465E8,1.0,0.0,4.0
5.6158176E8,1.0,0.0,4.0
5.6160723E8,1.0,0.0,4.0
5.6235232E8,1.0,0.0,4.0
5.6318899E8,1.0,0.0,4.0
5.6333402E8,1.0,0.0,4.0
5.6338598E8,1.0,0.0,4.0
5.6383322E8,1.0,0.0,4.0
5.6390714E8,1.0,0.0,4.0
5.6483661E8,1.0,0.0,4.0
5.6485139E8,1.0,0.0,4.0
5.6515974E8,1.0,0.0,4.0
5.6533133E8,1.0,0.0,4.0
5.6538611E8,1.0,0.0,4.0
5.6546624E8,1.0,0.0,4.0
5.6566138E8,1.0,0.0,4.0
5.6599891E8,1.0,0.0,4.0
5.6655424E8,1.0,0.0,4.0
5.667001E8,1.0,0.0,4.0
5.6670118E8,1.0,0.0,4.0
5.6689658E8,1.0,0.0,4.0
5.6699379E8,1.0,0.0,4.0
5.6740582E8,1.0,0.0,4.0
5.6784141E8,1.0,0.0,4.0
5.6823738E8,1.0,0.0,4.0
5.6840934E8,1.0,0.0,4.0
5.6872301E8,1.0,0.0,4.0
5.6920774E8,1.0,0.0,4.0
5.6939392E8,3.0,0.0,4.0
5.6947398E8,1.0,0.0,4.0
5.6967027E8,1.0,0.0,4.0
5.7036634E8,1.0,0.0,4.0
5.7085926E8,1.0,0.0,4.0
5.7129638E8,1.0,0.0,4.0
5.7170093E8,1.0,0.0,4.0
5.7170797E8,1.0,0.0,4.0
5.7213248E8,1.0,0.0,4.0
5.7225709E8,1.0,0.0,4.0
5.7281293E8,1.0,0.0,4.0
5.7290931E8,1.0,0.0,4.0
5.7369043E8,1.0,0.0,4.0
5.7371558E8,1.0,0.0,4.0
5.7437856E8,1.0,0.0,4.0
5.7449043E8,1.0,0.0,4.0
5.7500352E8,1.0,0.0,4.0
5.7504928E8,1.0,0.0,4.0
5.7517466E8,1.0,0.0,4.0
5.7542861E8,2.0,0.0,4.0
5.7570598E8,1.0,0.0,4.0
5.7572307E8,1.0,0.0,4.0
5.757431E8,1.0,0.0,4.0
5.7576717E8,1.0,0.0,4.0
5.7580269E8,3.0,0.0,4.0
5.7584422E8,1.0,0.0,4.0
5.7595014E8,1.0,0.0,4.0
5.7656032E8,1.0,0.0,4.0
5.7751533E8,3.0,0.0,4.0
5.7831488E8,1.0,0.0,4.0
5.7845152E8,1.0,0.0,4.0
5.7845261E8,1.0,0.0,4.0
5.785353E8,1.0,0.0,4.0
5.7856454E8,1.0,0.0,4.0
5.7928749E8,1.0,0.0,4.0
5.8000326E8,1.0,0.0,4.0
5.8014682E8,1.0,0.0,4.0
5.8019526E8,1.0,0.0,4.0
5.8104358E8,1.0,0.0,4.0
5.8138656E8,1.0,0.0,4.0
5.8207475E8,1.0,0.0,4.0
5.8251322E8,1.0,0.0,4.0
5.8275514E8,1.0,0.0,4.0
5.8295091E8,1.0,0.0,4.0
5.8352986E8,1.0,0.0,4.0
5.8494912E8,1.0,0.0,4.0
5.8508499E8,1.0,0.0,4.0
5.8549037E8,5.0,0.0,4.0
5.85608E8,1.0,0.0,4.0
5.8576262E8,1.0,0.0,4.0
5.8610432E8,1.0,0.0,4.0
5.8669037E8,1.0,0.0,4.0
5.870087E8,1.0,0.0,4.0
5.8722682E8,1.0,0.0,4.0
5.873209E8,1.0,0.0,4.0
5.8753805E8,1.0,0.0,4.0
5.8802534E8,1.0,0.0,4.0
5.8845216E8,1.0,0.0,4.0
5.8850458E8,3.0,0.0,4.0
5.8939053E8,1.0,0.0,4.0
5.8952774E8,1.0,0.0,4.0
5.8988429E8,1.0,0.0,4.0
5.9044134E8,1.0,0.0,4.0
5.9131539E8,1.0,0.0,4.0
5.9138797E8,1.0,0.0,4.0
5.9143085E8,1.0,0.0,4.0
5.9215437E8,1.0,0.0,4.0
5.933239E8,1.0,0.0,4.0
5.9341158E8,1.0,0.0,4.0
5.9351322E8,3.0,0.0,4.0
5.9361146E8,1.0,0.0,4.0
5.9385434E8,1.0,0.0,4.0
5.9485114E8,1.0,0.0,4.0
5.9593894E8,1.0,0.0,4.0
5.9607155E8,1.0,0.0,4.0
5.9611238E8,1.0,0.0,4.0
5.962432E8,1.0,0.0,4.0
5.9650656E8,1.0,0.0,4.0
5.9672256E8,1.0,0.0,4.0
5.9675354E8,1.0,0.0,4.0
5.9681734E8,1.0,0.0,4.0
5.9683539E8,1.0,0.0,4.0
5.9787373E8,1.0,0.0,4.0
5.9804186E8,1.0,0.0,4.0
5.9813632E8,1.0,0.0,4.0
5.9860301E8,1.0,0.0,4.0
5.9942298E8,1.0,0.0,4.0
5.9958208E8,1.0,0.0,4.0
6.0043392E8,1.0,0.0,4.0
6.0086246E8,1.0,0.0,4.0
6.0098061E8,1.0,0.0,4.0
6.0101645E8,1.0,0.0,4.0
6.0115514E8,1.0,0.0,4.0
6.0121837E8,1.0,0.0,4.0
6.0269978E8,1.0,0.0,4.0
6.0282816E8,1.0,0.0,4.0
6.0300909E8,1.0,0.0,4.0
6.0304813E8,1.0,0.0,4.0
6.0346605E8,1.0,0.0,4.0
6.0346618E8,1.0,0.0,4.0
6.0451328E8,1.0,0.0,4.0
6.0558278E8,1.0,0.0,4.0
6.0629056E8,1.0,0.0,4.0
6.0668646E8,1.0,0.0,4.0
6.0679891E8,1.0,0.0,4.0
6.0753491E8,1.0,0.0,4.0
6.0770925E8,1.0,0.0,4.0
6.0797485E8,1.0,0.0,4.0
6.0819078E8,1.0,0.0,4.0
6.0820947E8,1.0,0.0,4.0
6.0851142E8,1.0,0.0,4.0
6.0851904E8,1.0,0.0,4.0
6.0860115E8,1.0,0.0,4.0
6.0870106E8,1.0,0.0,4.0
6.0910662E8,1.0,0.0,4.0
6.0935264E8,1.0,0.0,4.0
6.0947808E8,1.0,0.0,4.0
6.0956704E8,1.0,0.0,4.0
6.1022323E8,1.0,0.0,4.0
6.104297E8,1.0,0.0,4.0
6.1142835E8,1.0,0.0,4.0
6.1169171E8,1.0,0.0,4.0
6.1174323E8,1.0,0.0,4.0
6.1257645E8,1.0,0.0,4.0
6.1405005E8,1.0,0.0,4.0
6.1454099E8,1.0,0.0,4.0
6.1466278E8,2.0,0.0,4.0
6.1579078E8,1.0,0.0,4.0
6.1747885E8,1.0,0.0,4.0
6.1802067E8,1.0,0.0,4.0
6.1841933E8,1.0,0.0,4.0
6.1875654E8,1.0,0.0,4.0
6.1904454E8,2.0,0.0,4.0
6.1910432E8,1.0,0.0,4.0
6.1950182E8,1.0,0.0,4.0
6.1984518E8,1.0,0.0,4.0
6.2012819E8,2.0,0.0,4.0
6.2023379E8,1.0,0.0,4.0
6.2033843E8,1.0,0.0,4.0
6.2129549E8,1.0,0.0,4.0
6.220304E8,1.0,0.0,4.0
6.2224333E8,2.0,0.0,4.0
6.2226861E8,1.0,0.0,4.0
6.2304339E8,1.0,0.0,4.0
6.2309261E8,1.0,0.0,4.0
6.2337843E8,1.0,0.0,4.0
6.2359571E8,1.0,0.0,4.0
6.2361139E8,1.0,0.0,4.0
6.2369242E8,1.0,0.0,4.0
6.2393702E8,1.0,0.0,4.0
6.2492115E8,1.0,0.0,4.0
6.2563725E8,1.0,0.0,4.0
6.2604186E8,1.0,0.0,4.0
6.2659597E8,1.0,0.0,4.0
6.2732941E8,1.0,0.0,4.0
6.2774003E8,5.0,0.0,4.0
6.2786522E8,1.0,0.0,4.0
6.2800877E8,1.0,0.0,4.0
6.2874438E8,1.0,0.0,4.0
6.2881818E8,1.0,0.0,4.0
6.2935994E8,1.0,0.0,4.0
6.3062163E8,1.0,0.0,4.0
6.3077933E8,1.0,0.0,4.0
6.3127795E8,1.0,0.0,4.0
6.3133472E8,2.0,0.0,4.0
6.3215904E8,1.0,0.0,4.0
6.3234918E8,1.0,0.0,4.0
6.326528E8,1.0,0.0,4.0
6.3328954E8,1.0,0.0,4.0
6.3352064E8,1.0,0.0,4.0
6.3364416E8,1.0,0.0,4.0
6.3461734E8,1.0,0.0,4.0
6.3473549E8,1.0,0.0,4.0
6.3475283E8,2.0,0.0,4.0
6.3484634E8,1.0,0.0,4.0
6.3500723E8,1.0,0.0,4.0
6.3556237E8,1.0,0.0,4.0
6.359513E8,1.0,0.0,4.0
6.3722227E8,1.0,0.0,4.0
6.37352E8,1.0,0.0,4.0
6.3737382E8,1.0,0.0,4.0
7.0020486E8,1.0,0.0,4.0
7.0057146E8,1.0,0.0,4.0
7.010567E8,1.0,0.0,4.0
7.0241338E8,1.0,0.0,4.0
7.0250266E8,1.0,0.0,4.0
7.0257472E8,1.0,0.0,4.0
7.0285741E8,1.0,0.0,4.0
7.0296115E8,1.0,0.0,4.0
7.0303578E8,1.0,0.0,4.0
7.0308691E8,1.0,0.0,4.0
7.0325216E8,1.0,0.0,4.0
7.0362637E8,1.0,0.0,4.0
7.0377626E8,1.0,0.0,4.0
7.0399546E8,1.0,0.0,4.0
7.0442893E8,2.0,0.0,4.0
7.0530963E8,1.0,0.0,4.0
7.0760781E8,1.0,0.0,4.0
7.0782054E8,1.0,0.0,4.0
7.085104E8,1.0,0.0,4.0
7.0862803E8,1.0,0.0,4.0
7.0875181E8,2.0,0.0,4.0
7.0950682E8,1.0,0.0,4.0
7.105472E8,1.0,0.0,4.0
7.1125946E8,1.0,0.0,4.0
7.1147738E8,1.0,0.0,4.0
7.1159136E8,1.0,0.0,4.0
7.1166163E8,1.0,0.0,4.0
7.1184838E8,1.0,0.0,4.0
7.1247994E8,2.0,0.0,4.0
7.1257619E8,1.0,0.0,4.0
7.1262515E8,1.0,0.0,4.0
7.129369E8,1.0,0.0,4.0
7.1383002E8,1.0,0.0,4.0
7.1394438E8,1.0,0.0,4.0
7.1454899E8,1.0,0.0,4.0
7.149479E8,1.0,0.0,4.0
7.1537018E8,1.0,0.0,4.0
7.1635712E8,1.0,0.0,4.0
7.1671117E8,1.0,0.0,4.0
7.177879E8,1.0,0.0,4.0
7.1835686E8,1.0,0.0,4.0
7.1900128E8,1.0,0.0,4.0
7.1915245E8,2.0,0.0,4.0
7.2129869E8,1.0,0.0,4.0
7.2328051E8,1.0,0.0,4.0
7.2445824E8,1.0,0.0,4.0
7.2471322E8,1.0,0.0,4.0
7.2747251E8,2.0,0.0,4.0
7.2910995E8,1.0,0.0,4.0
7.2986598E8,1.0,0.0,4.0
7.3034598E8,1.0,0.0,4.0
7.3334899E8,1.0,0.0,4.0
7.3336038E8,1.0,0.0,4.0
7.3338074E8,1.0,0.0,4.0
7.3447398E8,1.0,0.0,4.0
7.3540301E8,1.0,0.0,4.0
7.3569958E8,1.0,0.0,4.0
7.373001E8,1.0,0.0,4.0
7.3947418E8,1.0,0.0,4.0
7.3975123E8,1.0,0.0,4.0
7.4170688E8,1.0,0.0,4.0
7.437671E8,1.0,0.0,4.0
7.4413811E8,1.0,0.0,4.0
7.4419424E8,1.0,0.0,4.0
7.4502464E8,1.0,0.0,4.0
7.4590362E8,1.0,0.0,4.0
