user_id,days,TotalCount
2794444376 ,1355,13167
2802044608 ,1328,5182
2802078158 ,1351,2018
2808526772 ,1347,3699
2811795667 ,1346,17502
2816433530 ,1343,11978
2820334933 ,1342,4002
2837771847 ,1311,7619
2841323728 ,1309,6163
2841967894 ,1308,2300
2844396602 ,1324,2559
2849177269 ,1322,2763
2851367065 ,1320,29197
2853614568 ,1318,6027
2857161232 ,1298,26390
2858772767 ,1297,6416
2858773094 ,1314,7263
2858774779 ,1314,39381
2858925305 ,1297,13008
2861253565 ,1314,95376
2865666652 ,1293,6578
2869843038 ,1309,25324
2871734055 ,1289,18124
2877123289 ,1306,109030
2881626239 ,1283,7226
2897715785 ,1271,10309
2910162720 ,1275,188
2922305530 ,1255,58002
2923534360 ,1255,157399
2932566770 ,1254,6039
2939884403 ,1246,9800
2944343061 ,1243,12636
2955429834 ,1237,66564
2960686161 ,1235,14551
2964974777 ,1233,33914
2975010277 ,1228,17826
2976992778 ,1227,489
2978317827 ,1225,58370
2981144307 ,1223,1125
2987823817 ,1221,69602
2989644976 ,1218,11602
2991040588 ,1217,4606
2992643773 ,1217,141717
2998674524 ,1212,4521
3011891530 ,1206,9841
3012903296 ,1200,11456
3013265370 ,1200,6595
3017400805 ,1196,29416
3031557234 ,1189,8003
3033204441 ,1196,4659
3042448767 ,1191,6772
3048863065 ,1180,30566
3051047575 ,1180,9687
3054270273 ,1185,26365
3054471976 ,1185,65794
3054579742 ,1185,24271
3059463425 ,1184,9431
3060125723 ,1184,7100
3063339649 ,1175,21408
3065779065 ,1179,58958
3075618404 ,1168,372
3086975121 ,1169,25519
3098198134 ,1160,13573
3103159175 ,1158,215
3110176476 ,1153,3737
3112073009 ,1155,1658
3113032010 ,1152,12330
3115291177 ,1151,18227
3120221800 ,1153,3070
3122357954 ,1148,19791
3133488306 ,1146,293547
3140149191 ,1143,3270
3140485603 ,1144,9104
3146346083 ,1141,69411
3148645705 ,1139,87731
3150098774 ,1138,103492
3155103992 ,1135,16343
3165472913 ,1135,4124
3167687722 ,1134,14167
3172351964 ,1124,6459
3188238989 ,1129,124507
3193836186 ,1106,66730
3197820038 ,1103,336
3205234526 ,1102,3244
3227882207 ,1117,54637
3231061699 ,1089,65877
3233008698 ,1086,42178
3234089496 ,1086,93664
3234257906 ,1085,556
3237016341 ,1114,55930
3237058188 ,1083,20204
3238104540 ,1082,3609
3239594506 ,1112,8610
3250105759 ,1069,56564
3265498106 ,1056,20052
3288996147 ,1101,9868
3289003559 ,1101,1352
3291571357 ,1033,15233
3295715749 ,1032,20147
3305253308 ,1024,417
3308574030 ,1020,16812
3308686370 ,1020,65216
3314715548 ,1013,32754
3320170052 ,1008,51073
3321386251 ,1007,466430
3337343044 ,1068,73588
3342518476 ,1065,302
3344055509 ,1064,1857
3347849781 ,1061,37142
3352252505 ,1058,8566
3356281395 ,1055,16055
3357485747 ,1055,65122
3358751806 ,1054,31440
3363607880 ,1000,9808
3370804054 ,1047,10574
3374126201 ,1045,23832
3380640665 ,1041,39293
3383116294 ,1039,149022
3387727233 ,1036,61209
3390023567 ,1034,10664
3390214067 ,1034,29341
3395460531 ,1028,95872
3401756152 ,1024,75823
3410590930 ,1018,7932
3411096124 ,1018,18179
3430616477 ,1008,331880
3432315314 ,993,427
3436114605 ,1004,83292
3443128760 ,992,3457
3474791892 ,990,29137
3480811094 ,989,2851
3488046674 ,988,10045
3531063072 ,984,39373
3557248336 ,991,3847
3564664453 ,981,3766
3645478827 ,983,4673
3647423237 ,982,147766
3685845554 ,971,16749
3694776794 ,970,19074
3766084042 ,971,151496
3809371219 ,959,16192
3824077212 ,958,182435
3836592856 ,965,26797
3870247219 ,954,773
3872646560 ,954,5165
3884374874 ,953,57217
3901263387 ,958,857
3919639454 ,949,20357
3949725369 ,953,32487
3983913323 ,948,340
4026756078 ,940,4736
4027121542 ,943,13908
4092869366 ,934,26769
4101882913 ,933,51017
4103007988 ,932,61511
4127948117 ,929,6947
4137945013 ,930,8486
4140818604 ,929,61690
4158758146 ,925,150785
4180352153 ,922,372994
4218089952 ,922,16829
4218399803 ,917,1240
4226995366 ,916,1707
4229931792 ,921,25711
4237498593 ,915,12228
4259175317 ,912,12749
4260601546 ,911,155794
4266990442 ,911,50322
4330569813 ,905,23316
4341624133 ,911,10398
4383764074 ,900,106
4417631620 ,897,32697
4478612352 ,899,51669
4480906040 ,898,223539
4488204677 ,890,8354
4490696662 ,890,5559
4498437736 ,889,12852
4534106901 ,886,797
4559072897 ,884,18007
4561205427 ,884,7
4579908747 ,882,3024
4603513879 ,886,42847
4627221853 ,883,22914
4632289195 ,883,1774
4654882162 ,875,12783
4670208428 ,876,129
4701202164 ,871,2342
4710075134 ,870,18529
4716882492 ,868,30770
4718161107 ,869,13123
4720620588 ,867,32475
4740800149 ,863,27549
4743804121 ,863,807
4784160126 ,855,9746
4793753238 ,853,929
4800723796 ,860,142591
4818656860 ,858,3918
4819097362 ,858,47597
4819292505 ,858,35861
4841505674 ,843,98314
4877021170 ,839,2043
4883488983 ,836,140380
4883976963 ,836,37306
4890059153 ,835,74012
4898819937 ,832,616
4924243822 ,826,792
703736000000000000 ,815,14657
704319000000000000 ,814,107878
704799000000000000 ,813,1628
705110000000000000 ,812,20534
705442000000000000 ,811,86587
705585000000000000 ,810,21209
706316000000000000 ,808,38567
706379000000000000 ,808,45175
706618000000000000 ,807,44604
706896000000000000 ,807,256
708168000000000000 ,803,40787
708474000000000000 ,802,3325
709062000000000000 ,801,116774
709076000000000000 ,801,39992
709094000000000000 ,801,8635
709428000000000000 ,800,44047
709588000000000000 ,799,44792
710451000000000000 ,797,44340
712540000000000000 ,791,448
713445000000000000 ,789,42877
713478000000000000 ,789,95217
713765000000000000 ,788,313
713912000000000000 ,787,1518
714456000000000000 ,786,1835
714461000000000000 ,786,102489
714875000000000000 ,785,43140
714957000000000000 ,784,78389
716350000000000000 ,781,2475
716630000000000000 ,780,86989
718215000000000000 ,775,35546
718240000000000000 ,775,183481
718843000000000000 ,774,73573
719742000000000000 ,771,17997
720415000000000000 ,769,22645
722246000000000000 ,764,2115
723917000000000000 ,760,9918
724694000000000000 ,758,7945
727988000000000000 ,748,21432
729072000000000000 ,745,44310
729213000000000000 ,745,1058
729468000000000000 ,744,1808
730765000000000000 ,741,111
731856000000000000 ,738,181942
734370000000000000 ,731,10605
734436000000000000 ,731,72747
734472000000000000 ,731,25888
734631000000000000 ,730,2393
735247000000000000 ,728,2743
736744000000000000 ,724,1150
738120000000000000 ,721,2491
739605000000000000 ,716,45203
739654000000000000 ,716,3250
740738000000000000 ,713,99866
741053000000000000 ,712,77508
742206000000000000 ,709,16768
742705000000000000 ,708,50733
744292000000000000 ,703,9185
744970000000000000 ,702,44023
745629000000000000 ,700,4002
746134000000000000 ,698,84217
746388000000000000 ,698,288032
746751000000000000 ,697,47364
746948000000000000 ,696,14441
747933000000000000 ,693,1875
748644000000000000 ,691,8490
750359000000000000 ,687,634
751146000000000000 ,685,59464
751460000000000000 ,684,45201
751510000000000000 ,684,35256
751798000000000000 ,683,62756
751835000000000000 ,683,23630
753417000000000000 ,678,1866
753862000000000000 ,677,71827
753987000000000000 ,677,12681
754111000000000000 ,676,5229
755127000000000000 ,674,19086
755774000000000000 ,672,4618
755824000000000000 ,672,2837
756323000000000000 ,670,26008
756505000000000000 ,670,39363
756664000000000000 ,669,1472
757061000000000000 ,668,30560
757230000000000000 ,668,23044
757306000000000000 ,668,8877
757548000000000000 ,667,90642
758354000000000000 ,665,20822
758542000000000000 ,664,44017
759116000000000000 ,663,2931
761983000000000000 ,655,17598
762289000000000000 ,654,16847
762729000000000000 ,653,232495
764905000000000000 ,647,25365
766092000000000000 ,643,23040
766493000000000000 ,642,3736
766768000000000000 ,641,4553
767004000000000000 ,641,39860
767194000000000000 ,640,672
767868000000000000 ,638,10561
767932000000000000 ,638,2254
769233000000000000 ,635,55
769890000000000000 ,633,65377
771098000000000000 ,630,16152
771447000000000000 ,629,27283
771746000000000000 ,628,62083
772591000000000000 ,625,27670
772607000000000000 ,625,54561
773169000000000000 ,624,212671
773728000000000000 ,622,13097
774486000000000000 ,620,27438
775073000000000000 ,619,5779
775391000000000000 ,618,133
775782000000000000 ,617,12067
776560000000000000 ,614,58373
776570000000000000 ,614,5983
776663000000000000 ,614,24626
777151000000000000 ,613,166552
777473000000000000 ,612,29747
777672000000000000 ,611,6777
778411000000000000 ,609,31240
779516000000000000 ,606,108321
779691000000000000 ,606,3988
779752000000000000 ,606,17910
780020000000000000 ,605,127
780191000000000000 ,604,47566
780500000000000000 ,604,2485
780538000000000000 ,603,150894
781552000000000000 ,601,7160
781649000000000000 ,600,12277
783404000000000000 ,596,21378
783760000000000000 ,595,11729
784541000000000000 ,592,3607
784880000000000000 ,591,54408
784897000000000000 ,591,102786
784937000000000000 ,591,92284
785274000000000000 ,590,11516
785646000000000000 ,589,25657
785662000000000000 ,589,19899
785867000000000000 ,589,45988
785941000000000000 ,589,19025
786297000000000000 ,588,5044
786458000000000000 ,587,18883
787762000000000000 ,584,7064
787791000000000000 ,583,48921
787961000000000000 ,583,49
788077000000000000 ,583,42516
788112000000000000 ,583,93570
788538000000000000 ,581,33704
788922000000000000 ,580,6542
788992000000000000 ,580,42951
789109000000000000 ,580,43682
789125000000000000 ,580,20951
789139000000000000 ,580,34379
789613000000000000 ,578,109451
790512000000000000 ,576,1027
793457000000000000 ,568,32871
793967000000000000 ,566,173742
794137000000000000 ,566,195433
795103000000000000 ,563,10088
795983000000000000 ,561,72
796056000000000000 ,561,1087
796141000000000000 ,560,9250
796183000000000000 ,560,63266
796397000000000000 ,560,7803
796431000000000000 ,560,18032
796533000000000000 ,559,5599
796762000000000000 ,559,211245
796839000000000000 ,559,117169
797376000000000000 ,557,8701
797547000000000000 ,557,190669
797965000000000000 ,555,17505
797991000000000000 ,555,16690
798615000000000000 ,554,9936
798903000000000000 ,553,18742
798932000000000000 ,553,6082
799010000000000000 ,553,27048
799275000000000000 ,552,66
799638000000000000 ,551,12387
799696000000000000 ,551,5327
800929000000000000 ,547,78477
801175000000000000 ,547,55972
801184000000000000 ,547,8832
801955000000000000 ,544,2687
802296000000000000 ,543,32929
803321000000000000 ,541,95
803593000000000000 ,540,94066
803687000000000000 ,540,1235
803956000000000000 ,539,18339
804131000000000000 ,538,30363
804137000000000000 ,538,15043
804812000000000000 ,537,31795
804908000000000000 ,536,4100
805562000000000000 ,534,7849
806156000000000000 ,533,3892
806270000000000000 ,533,21481
807198000000000000 ,530,6377
807443000000000000 ,529,17295
807685000000000000 ,529,16041
808158000000000000 ,527,24042
809165000000000000 ,525,44468
809780000000000000 ,523,2132
811881000000000000 ,517,150022
812101000000000000 ,516,18818
812400000000000000 ,516,60332
813561000000000000 ,512,50512
813579000000000000 ,512,103248
813886000000000000 ,511,4032
814542000000000000 ,510,40242
814964000000000000 ,509,27282
814970000000000000 ,508,19772
815794000000000000 ,506,4939
815943000000000000 ,506,9506
816177000000000000 ,505,9628
816517000000000000 ,504,634
816642000000000000 ,504,1690
816724000000000000 ,504,990
817081000000000000 ,503,4547
817159000000000000 ,502,134108
817515000000000000 ,501,64662
817535000000000000 ,501,7961
817579000000000000 ,501,133544
817584000000000000 ,501,48844
818204000000000000 ,500,7576
818494000000000000 ,499,15044
818648000000000000 ,498,21094
819008000000000000 ,497,15500
819232000000000000 ,497,114418
819300000000000000 ,497,16512
819345000000000000 ,496,94204
819369000000000000 ,496,200213
819604000000000000 ,496,179
819707000000000000 ,495,40657
819930000000000000 ,495,4247
820397000000000000 ,494,68638
820803000000000000 ,492,448
821094000000000000 ,492,77221
821144000000000000 ,491,55085
821376000000000000 ,491,35043
821437000000000000 ,491,26662
822188000000000000 ,489,4953
822443000000000000 ,488,41757
822600000000000000 ,487,3752
822894000000000000 ,487,2050
822929000000000000 ,487,39727
823008000000000000 ,486,99602
823189000000000000 ,486,48086
823287000000000000 ,486,62812
823378000000000000 ,485,136628
823742000000000000 ,484,16320
823992000000000000 ,484,64126
824120000000000000 ,483,10892
824322000000000000 ,483,3004
824344000000000000 ,483,56393
824520000000000000 ,482,107821
824996000000000000 ,481,41268
825101000000000000 ,481,12833
825395000000000000 ,480,18315
825485000000000000 ,479,40388
825499000000000000 ,479,947
825502000000000000 ,479,5981
825731000000000000 ,479,13119
825749000000000000 ,479,20239
826130000000000000 ,478,138559
826264000000000000 ,477,134924
826478000000000000 ,477,5802
826571000000000000 ,476,64609
826603000000000000 ,476,197
826823000000000000 ,476,11999
826902000000000000 ,476,24403
827208000000000000 ,475,29666
827295000000000000 ,474,5023
827726000000000000 ,473,8546
827746000000000000 ,473,11653
827925000000000000 ,473,7443
827951000000000000 ,473,5787
828680000000000000 ,471,515
829037000000000000 ,470,517
829489000000000000 ,468,4596
829740000000000000 ,468,23921
829812000000000000 ,468,8122
829845000000000000 ,467,42707
830337000000000000 ,466,10261
830424000000000000 ,466,24270
830563000000000000 ,465,35163
830653000000000000 ,465,73588
830819000000000000 ,465,98399
831160000000000000 ,464,44789
831527000000000000 ,463,31848
831930000000000000 ,462,6044
832038000000000000 ,461,18488
832339000000000000 ,461,19664
832643000000000000 ,460,34611
832675000000000000 ,460,62025
832949000000000000 ,459,10543
833105000000000000 ,458,103083
833285000000000000 ,458,4661
833410000000000000 ,458,27166
833725000000000000 ,457,48388
834110000000000000 ,456,4538
834490000000000000 ,455,42325
834853000000000000 ,454,39339
834934000000000000 ,453,460
835653000000000000 ,451,32890
835902000000000000 ,451,29789
836451000000000000 ,449,167
838765000000000000 ,443,13522
839217000000000000 ,442,15638
839549000000000000 ,441,20579
840620000000000000 ,438,2169
840932000000000000 ,437,9417
842010000000000000 ,434,38552
842063000000000000 ,434,2006
842098000000000000 ,434,27536
842997000000000000 ,431,4657
843969000000000000 ,428,5902
845415000000000000 ,424,34285
845790000000000000 ,423,8359
845996000000000000 ,423,142805
846031000000000000 ,423,7815
846416000000000000 ,422,12176
846618000000000000 ,421,686
847913000000000000 ,418,6655
847945000000000000 ,417,8066
849420000000000000 ,413,5302
849456000000000000 ,413,117664
850400000000000000 ,411,76503
851500000000000000 ,408,16877
852314000000000000 ,405,14455
852666000000000000 ,404,3912
853008000000000000 ,403,26914
853068000000000000 ,403,6241
853752000000000000 ,401,362
854030000000000000 ,401,43640
854088000000000000 ,401,31585
854908000000000000 ,398,21529
855174000000000000 ,398,213869
855301000000000000 ,397,11597
856980000000000000 ,393,21542
857438000000000000 ,391,6082
857594000000000000 ,391,9123
857792000000000000 ,390,138169
857937000000000000 ,390,75343
858070000000000000 ,390,4999
858844000000000000 ,387,12660
859110000000000000 ,387,4506
859141000000000000 ,387,3631
860547000000000000 ,383,13630
861372000000000000 ,380,73338
861594000000000000 ,380,19175
862092000000000000 ,378,54
862135000000000000 ,378,13003
862361000000000000 ,378,6266
862657000000000000 ,377,3835
863063000000000000 ,376,2334
863403000000000000 ,375,36083
863957000000000000 ,373,21219
864286000000000000 ,372,30
864838000000000000 ,371,7856
866463000000000000 ,366,171204
866726000000000000 ,366,19487
867058000000000000 ,365,13382
867789000000000000 ,363,12300
868285000000000000 ,361,27905
868524000000000000 ,361,1844
868951000000000000 ,359,22790
869313000000000000 ,358,12486
869549000000000000 ,358,16
870423000000000000 ,355,2832
870639000000000000 ,355,31731
870782000000000000 ,354,57104
870792000000000000 ,354,7735
872096000000000000 ,351,15388
873199000000000000 ,348,10192
873282000000000000 ,348,1154
873885000000000000 ,346,5209
873909000000000000 ,346,2749
874296000000000000 ,345,36296
874427000000000000 ,344,16453
874902000000000000 ,343,19724
875084000000000000 ,343,30836
875102000000000000 ,343,56249
875601000000000000 ,341,44219
875787000000000000 ,341,11490
876094000000000000 ,340,11492
876128000000000000 ,340,36783
877307000000000000 ,336,17515
877439000000000000 ,336,15027
877853000000000000 ,335,30231
878648000000000000 ,333,12944
878743000000000000 ,332,17484
879740000000000000 ,330,94375
880517000000000000 ,328,99723
880819000000000000 ,327,28813
881140000000000000 ,326,71447
881168000000000000 ,326,7328
881224000000000000 ,326,18971
881564000000000000 ,325,4605
882342000000000000 ,323,18668
883147000000000000 ,320,11297
883390000000000000 ,320,5199
883429000000000000 ,320,70751
883788000000000000 ,319,7192
884027000000000000 ,318,43668
884798000000000000 ,316,2040
885173000000000000 ,315,8387
885177000000000000 ,315,11710
886194000000000000 ,312,5835
886537000000000000 ,311,39242
887865000000000000 ,307,49336
888793000000000000 ,305,8056
889310000000000000 ,303,6879
890239000000000000 ,301,18983
890434000000000000 ,300,2775
890983000000000000 ,299,2753
891358000000000000 ,298,12732
891406000000000000 ,298,346
892880000000000000 ,293,72980
893329000000000000 ,292,9463
895034000000000000 ,288,67
895386000000000000 ,287,12163
895547000000000000 ,286,6220
895619000000000000 ,286,4828
895670000000000000 ,286,1344
895894000000000000 ,285,830
896025000000000000 ,285,104071
896421000000000000 ,284,16768
897529000000000000 ,281,4042
897558000000000000 ,281,32428
897987000000000000 ,279,316
898193000000000000 ,279,304
899586000000000000 ,275,4739
900077000000000000 ,274,25
900358000000000000 ,273,17597
902487000000000000 ,267,2418
902536000000000000 ,267,7096
903206000000000000 ,265,674
903679000000000000 ,264,5839
904367000000000000 ,262,1521
906996000000000000 ,255,14650
907722000000000000 ,253,13764
908099000000000000 ,251,1532
908373000000000000 ,251,5978
909429000000000000 ,248,63975
909787000000000000 ,247,412
910435000000000000 ,245,34
910688000000000000 ,244,13650
910835000000000000 ,244,1318
911367000000000000 ,242,4340
911617000000000000 ,242,118
911952000000000000 ,241,9212
913113000000000000 ,238,14369
913298000000000000 ,237,22387
913402000000000000 ,237,9135
915064000000000000 ,232,55840
916070000000000000 ,229,1926
916819000000000000 ,227,16002
917107000000000000 ,227,6801
918078000000000000 ,224,21246
918634000000000000 ,222,293
919412000000000000 ,220,8095
919614000000000000 ,220,4168
920146000000000000 ,218,12716
920750000000000000 ,217,12716
921226000000000000 ,215,28547
921562000000000000 ,214,18021
922524000000000000 ,212,19387
923193000000000000 ,210,7259
923234000000000000 ,210,130
923323000000000000 ,209,10264
923619000000000000 ,209,2177
924325000000000000 ,207,73053
925350000000000000 ,204,9384
925838000000000000 ,203,561
926615000000000000 ,200,16765
926629000000000000 ,200,2387
927093000000000000 ,199,12050
927462000000000000 ,198,1595
928767000000000000 ,194,5161
929212000000000000 ,193,12023
929349000000000000 ,193,4234
929353000000000000 ,193,31138
930102000000000000 ,191,3700
930815000000000000 ,189,29593
930850000000000000 ,189,2585
931888000000000000 ,186,1685
932076000000000000 ,185,1950
933012000000000000 ,183,10888
933037000000000000 ,183,7903
933486000000000000 ,181,7241
933750000000000000 ,181,476
934654000000000000 ,178,2039
935611000000000000 ,176,433
935900000000000000 ,175,29908
935913000000000000 ,175,583
935953000000000000 ,175,4505
936067000000000000 ,174,18201
936237000000000000 ,174,23794
937013000000000000 ,172,2369
937677000000000000 ,170,8374
939265000000000000 ,166,10196
939728000000000000 ,164,5832
939977000000000000 ,164,1427
940711000000000000 ,162,186
940943000000000000 ,161,1342
941008000000000000 ,161,16786
941310000000000000 ,160,16194
941800000000000000 ,159,30
942171000000000000 ,157,7715
942365000000000000 ,157,12983
942867000000000000 ,156,10903
943657000000000000 ,153,1531
944550000000000000 ,151,4437
944715000000000000 ,150,2780
945708000000000000 ,148,9579
946210000000000000 ,146,850
946542000000000000 ,145,5360
947355000000000000 ,143,23271
947610000000000000 ,142,703
947893000000000000 ,142,3117
948582000000000000 ,140,19558
949631000000000000 ,137,940
949692000000000000 ,137,4101
950837000000000000 ,134,10975
951093000000000000 ,133,13061
951917000000000000 ,131,8184
952758000000000000 ,128,1138
953386000000000000 ,127,10720
953439000000000000 ,126,6790
953464000000000000 ,126,3540
953845000000000000 ,125,6184
954797000000000000 ,123,1157
955103000000000000 ,122,3098
955291000000000000 ,121,690
956622000000000000 ,118,225
957244000000000000 ,116,92
957668000000000000 ,115,1701
957763000000000000 ,114,40
958348000000000000 ,113,168
958474000000000000 ,113,2092
958794000000000000 ,112,3386
958876000000000000 ,111,80
959503000000000000 ,110,1498
959788000000000000 ,109,873
959865000000000000 ,109,466
960097000000000000 ,108,2631
960336000000000000 ,107,417
960360000000000000 ,107,1878
960719000000000000 ,106,2152
960844000000000000 ,106,12
960950000000000000 ,106,1207
960964000000000000 ,106,2143
961489000000000000 ,104,687
961979000000000000 ,103,2205
963923000000000000 ,97,3532
964929000000000000 ,95,702
966274000000000000 ,91,3039
966335000000000000 ,91,207
966716000000000000 ,90,1273
967014000000000000 ,89,1209
968326000000000000 ,85,498
968634000000000000 ,84,435
969001000000000000 ,83,0
969008000000000000 ,83,47
969057000000000000 ,83,0
